# Russian CEFR Vocabulary Database (A1=1, A2=2, B1=3, B2=4, C1=5, C2=6)
# Word	Level
свое	1
пришли	1
моё	1
другие	1
выглядит	1
подумал	1
лицо	1
приятно	1
мам	1
говорите	1
обратно	1
нашего	1
телефон	1
мире	1
честь	1
господин	1
доброе	1
план	1
другом	1
час	1
джон	1
пути	1
делал	1
типа	1
посмотрим	1
насколько	1
пытался	1
правду	1
решил	1
поздно	1
нем	1
работе	1
любит	1
хотят	1
кому	1
сестра	1
какой-то	1
места	1
кого-то	1
скажешь	1
следующий	1
других	1
получил	1
кстати	1
говорили	1
пришла	1
безопасности	1
рада	1
когда-нибудь	1
город	1
внимание	1
кофе	1
которое	1
вся	1
семья	1
конец	1
позже	1
дал	1
думать	1
спать	1
вернулся	1
остаться	1
некоторые	1
кровь	1
оружие	1
пришлось	1
хуже	1
дорогой	1
полиция	1
сможем	1
понимаете	1
четыре	1
которых	1
ужасно	1
ждать	1
способ	1
делаю	1
готовы	1
совершенно	1
смотреть	1
вернусь	1
большое	1
единственный	1
вперед	1
часа	1
где-то	1
муж	1
идет	1
таких	1
ребенка	1
машина	1
стороны	1
смог	1
сына	1
играть	1
сами	1
верю	1
честно	1
нашла	1
звучит	1
угодно	1
как-то	1
руку	1
начала	1
перевод	1
какое	1
взял	1
станет	1
пытаюсь	1
внутри	1
знали	1
новости	1
добрый	1
подождите	1
скажите	1
ребенок	1
вашу	1
мальчик	1
осталось	1
делаете	1
году	1
мере	1
поняла	1
отношения	1
далеко	1
вокруг	1
хотим	1
слышала	1
двух	1
приятель	1
никому	1
мужчина	1
неделю	1
вернуть	1
смерть	1
сих	1
ту	1
сможет	1
the	1
дайте	1
двое	1
видите	1
долларов	1
крови	1
решение	1
путь	1
следует	1
неужели	1
около	1
готова	1
семьи	1
идем	1
смотрите	1
круто	1
история	1
вдруг	1
спросить	1
i	1
твоих	1
второй	1
вина	1
джек	1
женщины	1
нашу	1
заткнись	1
минуту	1
собираешься	1
твоим	1
шоу	1
прощения	1
больно	1
машины	1
пап	1
трудно	1
постоянно	1
поможет	1
проблем	1
например	1
дерьмо	1
полиции	1
начать	1
знают	1
лучший	1
добро	1
спасти	1
рождения	1
оставить	1
чарли	1
любишь	1
конце	1
забыл	1
месяцев	1
часто	1
мило	1
комнате	1
нему	1
матери	1
милый	1
полностью	1
школе	1
леди	1
серьёзно	1
убили	1
случай	1
джо	1
убийство	1
послушайте	1
посмотрите	1
пошел	1
никакого	1
сделаем	1
говоря	1
неплохо	1
использовать	1
прошлой	1
иду	1
узнал	1
прекрати	1
чуть	1
держи	1
невозможно	1
господа	1
слушайте	1
наше	1
машине	1
сэм	1
свет	1
образом	1
иметь	1
другое	1
другого	1
шесть	1
людям	1
погоди	1
имени	1
детка	1
недели	1
меньше	1
легко	1
крайней	1
девочка	1
придётся	1
мало	1
ненавижу	1
you	1
последние	1
насчёт	1
выглядишь	1
сообщение	1
думает	1
друзей	1
обещаю	1
агент	1
вместо	1
последнее	1
самого	1
настолько	1
ответ	1
детектив	1
понятия	1
родители	1
показать	1
поехали	1
стало	1
мэм	1
своими	1
всей	1
очевидно	1
помогите	1
маленький	1
школу	1
пожаловать	1
твоё	1
либо	1
забрать	1
прошло	1
особенно	1
имеешь	1
истории	1
эм	1
вопросы	1
большая	1
минутку	1
пол	1
остановить	1
чему	1
свидания	1
обязательно	1
городе	1
убийца	1
сделай	1
a	1
ваших	1
любви	1
спокойной	1
б	1
своё	1
мадам	1
идите	1
выйти	1
делают	1
немедленно	1
делай	1
возможность	1
человеком	1
бывает	1
ужин	1
моем	1
купить	1
позвонить	1
наконец	1
стала	1
любой	1
клянусь	1
смешно	1
абсолютно	1
всему	1
переводчики	1
забудь	1
секунду	1
выбор	1
тысяч	1
потерял	1
майкл	1
волнуйся	1
ноги	1
таком	1
настоящий	1
означает	1
встретиться	1
известно	1
работаю	1
замечательно	1
любом	1
оставь	1
связи	1
боль	1
выпить	1
представить	1
убийства	1
малыш	1
умерла	1
воды	1
окей	1
речь	1
хорошие	1
поводу	1
перестань	1
увидел	1
повезло	1
президент	1
мужик	1
которым	1
прошлом	1
дам	1
десять	1
умереть	1
поговорим	1
отцом	1
искать	1
тихо	1
оставил	1
пистолет	1
начал	1
