# Spanish CEFR Vocabulary Database (A1=1, A2=2, B1=3, B2=4, C1=5, C2=6)
# Word	Level
llamar	1
piensa	1
país	1
digas	1
rey	1
perdón	1
mucha	1
falta	1
pienso	1
diablos	1
perdido	1
niña	1
señorita	1
diez	1
lleva	1
hospital	1
grandes	1
maldito	1
otras	1
llamado	1
hacemos	1
llevar	1
fuego	1
aqui	1
tuvo	1
poner	1
calle	1
acaba	1
prueba	1
increíble	1
real	1
libro	1
orden	1
semanas	1
especial	1
mía	1
café	1
duro	1
empezar	1
afuera	1
queremos	1
perro	1
cielo	1
jack	1
puesto	1
viaje	1
detrás	1
cuarto	1
querida	1
haría	1
preguntas	1
piensas	1
querido	1
libre	1
buscar	1
cual	1
diré	1
suena	1
jugar	1
cambio	1
película	1
millones	1
habrá	1
llamada	1
resto	1
vemos	1
extraño	1
mala	1
presidente	1
irme	1
ropa	1
perder	1
vuelve	1
agente	1
palabras	1
información	1
raro	1
hará	1
entiendes	1
éste	1
trabajando	1
tratando	1
general	1
trato	1
usar	1
perfecto	1
derecho	1
modo	1
ayer	1
conoces	1
demás	1
quieras	1
podríamos	1
noticias	1
asesino	1
encontrado	1
control	1
odio	1
frente	1
sexo	1
decirle	1
estaré	1
divertido	1
armas	1
recuerdas	1
amiga	1
grupo	1
asunto	1
acabo	1
mensaje	1
encima	1
atención	1
diferente	1
uh	1
cállate	1
daño	1
sucede	1
cambiar	1
siguiente	1
sino	1
the	1
seas	1
médico	1
boca	1
dejó	1
error	1
jamás	1
largo	1
pena	1
voz	1
futuro	1
siente	1
secreto	1
baño	1
mil	1
decirte	1
sam	1
pensaba	1
novia	1
propia	1
sueño	1
haz	1
fuerza	1
deben	1
supone	1
estábamos	1
ambos	1
ay	1
estuve	1
encontré	1
vuelto	1
dolor	1
dile	1
encanta	1
edad	1
darle	1
pie	1
negro	1
ganar	1
york	1
aire	1
lamento	1
verlo	1
asesinato	1
vio	1
adónde	1
llegado	1
disculpe	1
s	1
cita	1
estaría	1
fuiste	1
sistema	1
gusto	1
pobre	1
negocio	1
mente	1
tuyo	1
campo	1
mire	1
situación	1
tras	1
hotel	1
vosotros	1
funciona	1
foto	1
abogado	1
loca	1
propio	1
alrededor	1
próxima	1
terminado	1
hablas	1
pagar	1
mató	1
llamo	1
personal	1
sientes	1
ocurre	1
ésta	1
recuerda	1
mitad	1
quiera	1
pelo	1
tenías	1
viste	1
oficial	1
llegó	1
compañía	1
relación	1
conoce	1
pase	1
montón	1
mejores	1
creí	1
cena	1
sentir	1
través	1
accidente	1
i	1
ellas	1
caja	1
tranquilo	1
bonito	1
eras	1
asi	1
pudo	1
vive	1
vista	1
estúpido	1
línea	1
caballeros	1
haremos	1
dan	1
quédate	1
tienda	1
comprar	1
entendido	1
centro	1
salvo	1
mes	1
joe	1
sol	1
tonto	1
hambre	1
michael	1
mesa	1
respuesta	1
completamente	1
david	1
carta	1
totalmente	1
imposible	1
pruebas	1
novio	1
normal	1
gustan	1
frank	1
pude	1
charlie	1
traje	1
dirección	1
siete	1
dijeron	1
placer	1
sean	1
tendrá	1
barco	1
blanco	1
tom	1
profesor	1
servicio	1
muchacho	1
reunión	1
dejado	1
ley	1
quisiera	1
hubo	1
george	1
programa	1
carrera	1
cumpleaños	1
muchachos	1
culo	1
canción	1
hermosa	1
universidad	1
boda	1
decirme	1
cualquiera	1
tengas	1
hacía	1
estés	1
sala	1
llevo	1
decisión	1
espere	1
don	1
necesario	1
sal	1
entra	1
prisa	1
carajo	1
embargo	1
interesante	1
tendrás	1
escuchar	1
abuela	1
hicieron	1
detective	1
horrible	1
suelo	1
fotos	1
cárcel	1
acá	1
io	1
mike	1
siéntate	1
decía	1
intentando	1
vámonos	1
maldición	1
silencio	1
muerta	1
capaz	1
salió	1
club	1
terminar	1
temo	1
broma	1
gobierno	1
prometo	1
cámara	1
media	1
terrible	1
llamó	1
regalo	1
amable	1
dulce	1
muertos	1
querías	1
ataque	1
das	1
navidad	1
negocios	1
pudiera	1
ocho	1
avión	1
investigación	1
acabó	1
juro	1
mantener	1
ejército	1
papel	1
partes	1
ten	1
gracioso	1
diría	1
principio	1
delante	1
teniente	1
deseo	1
vayas	1
nave	1
sale	1
basura	1
vine	1
contacto	1
esposo	1
tren	1
encontramos	1
dale	1
verdadero	1
tuya	1
alma	1
hazlo	1
disculpa	1
junto	1
anda	1
tendré	1
matrimonio	1
saberlo	1
locura	1
oro	1
permiso	1
director	1
peligro	1
libertad	1
alegro	1
baja	1
tendremos	1
derecha	1
encuentra	1
pies	1
segunda	1
maravilloso	1
espacio	1
rato	1
abuelo	1
esperaba	1
mirando	1
salud	1
sorpresa	1
ninguno	1
miren	1
triste	1
aun	1
pensado	1
maestro	1
según	1
infierno	1
podrían	1
tipos	1
tía	1
crimen	1
conocido	1
consejo	1
ante	1
iglesia	1
intento	1
mayoría	1
doy	1
peter	1
hicimos	1
escena	2
piso	2
señal	2
honor	2
llamas	2
abre	2
cerebro	2
veras	2
viendo	2
pone	2
pregunto	2
cocina	2
vestido	2
inteligente	2
vieja	2
caballo	2
vienen	2
vidas	2
bar	2
corte	2
sucedió	2
adentro	2
drogas	2
enseguida	2
busca	2
agradable	2
carne	2
parecía	2
departamento	2
lindo	2
mar	2
duda	2
edificio	2
conocer	2
cargo	2
víctima	2
luna	2
energía	2
frío	2
hablo	2
baile	2
trabaja	2
misión	2
listos	2
ayudarte	2
izquierda	2
paul	2
beber	2
deje	2
finalmente	2
simple	2
daré	2
sabías	2
puedas	2
puso	2
creía	2
regresar	2
llega	2
entender	2
mirar	2
sacar	2
